id	name	type	population
1600000US2686000	"Westland, MI"	place	83476
1600000US0464210	"San Tan Valley, AZ"	place	83469
1600000US0680238	"Tracy, CA"	place	83452
8600000US60617	60617 ZIP Code	zip_code	83435
1600000US4023200	"Edmond, OK"	place	83390
1600000US4955980	"Ogden, UT"	place	83363
8600000US11355	11355 ZIP Code	zip_code	83221
310M200US25020	Guayama Metro Area (PR)	msa	83185
8600000US11214	11214 ZIP Code	zip_code	83156
1600000US1656260	"Nampa, ID"	place	83140
0500000US16005	"Bannock County, ID"	county	83091
310M200US38540	Pocatello Metro Area (ID)	msa	83091
8600000US95076	95076 ZIP Code	zip_code	82930
310M200US29020	Kokomo Metro Area (IN)	msa	82795
0500000US18067	"Howard County, IN"	county	82795
310M200US24420	Grants Pass Metro Area (OR)	msa	82783
0500000US41033	"Josephine County, OR"	county	82783
8600000US94112	94112 ZIP Code	zip_code	82726
8600000US75217	75217 ZIP Code	zip_code	82664
310M200US24260	Grand Island Metro Area (NE)	msa	82631
1600000US1973335	"Sioux City, IA"	place	82602
310M200US26660	Huntsville Micro Area (TX)	msa	82570
0500000US44005	"Newport County, RI"	county	82545
8600000US93307	93307 ZIP Code	zip_code	82472
1600000US0641992	"Livermore, CA"	place	82442
0500000US37027	"Caldwell County, NC"	county	82407
1600000US4474300	"Warwick, RI"	place	82378
0500000US48361	"Orange County, TX"	county	82372
1600000US1200410	"Alafaya, FL"	place	82338
1600000US0135896	"Hoover, AL"	place	82264
8600000US10002	10002 ZIP Code	zip_code	82191
1600000US0918430	"Danbury, CT"	place	81967
8600000US37013	37013 ZIP Code	zip_code	81944
1600000US1712385	"Champaign, IL"	place	81925
8600000US91911	91911 ZIP Code	zip_code	81872
0500000US36019	"Clinton County, NY"	county	81865
310M200US38460	Plattsburgh Micro Area (NY)	msa	81865
0500000US01121	"Talladega County, AL"	county	81845
0500000US53021	"Franklin County, WA"	county	81835
0500000US47119	"Maury County, TN"	county	81821
8600000US30044	30044 ZIP Code	zip_code	81764
8600000US00949	00949 ZIP Code	zip_code	81758
1600000US1810342	"Carmel, IN"	place	81756
1600000US2680700	"Troy, MI"	place	81700
8600000US93033	93033 ZIP Code	zip_code	81644
0500000US30013	"Cascade County, MT"	county	81621
310M200US24500	Great Falls Metro Area (MT)	msa	81621
8600000US91710	91710 ZIP Code	zip_code	81596
1600000US5305280	"Bellingham, WA"	place	81576
310M200US20180	DuBois Micro Area (PA)	msa	81536
0500000US42033	"Clearfield County, PA"	county	81536
8600000US11206	11206 ZIP Code	zip_code	81525
1600000US0608786	"Buena Park, CA"	place	81522
1600000US4843888	"Longview, TX"	place	81435
310M200US48980	Wilson Micro Area (NC)	msa	81365
0500000US37195	"Wilson County, NC"	county	81365
8600000US11221	11221 ZIP Code	zip_code	81321
310M200US19180	Danville Metro Area (IL)	msa	81147
0500000US17183	"Vermilion County, IL"	county	81147
1600000US1805860	"Bloomington, IN"	place	81115
0500000US55071	"Manitowoc County, WI"	county	81098
310M200US31820	Manitowoc Micro Area (WI)	msa	81098
1600000US3961000	"Parma, OH"	place	81055
8600000US11229	11229 ZIP Code	zip_code	81030
0500000US48397	"Rockwall County, TX"	county	81020
8600000US11204	11204 ZIP Code	zip_code	80963
1600000US4870808	"Sugar Land, TX"	place	80755
1600000US3714100	"Concord, NC"	place	80715
8600000US92345	92345 ZIP Code	zip_code	80683
1600000US2954074	"O'Fallon, MO"	place	80617
1600000US0639892	"Lakewood, CA"	place	80511
0500000US01043	"Cullman County, AL"	county	80499
310M200US18980	Cullman Micro Area (AL)	msa	80499
1600000US4419180	"Cranston, RI"	place	80470
1600000US2627440	"Farmington Hills, MI"	place	80376
0500000US28075	"Lauderdale County, MS"	county	80337
0500000US13127	"Glynn County, GA"	county	80280
1600000US1272145	"Town, FL"	place	80221
310M200US25980	Hinesville Metro Area (GA)	msa	80184
1600000US0636448	"Indio, CA"	place	80167
1600000US1831000	"Hammond, IN"	place	80122
1600000US0633182	"Hemet, CA"	place	79986
1600000US1827000	"Gary, IN"	place	79922
0500000US01051	"Elmore County, AL"	county	79895
8600000US10453	10453 ZIP Code	zip_code	79793
310M200US12180	Auburn Micro Area (NY)	msa	79767
0500000US36011	"Cayuga County, NY"	county	79767
0500000US36009	"Cattaraugus County, NY"	county	79735
310M200US36460	Olean Micro Area (NY)	msa	79735
8600000US93722	93722 ZIP Code	zip_code	79727
1600000US0646898	"Merced, CA"	place	79639
1600000US0646842	"Menifee, CA"	place	79604
8600000US11203	11203 ZIP Code	zip_code	79572
0500000US51069	"Frederick County, VA"	county	79453
1600000US1342425	"Johns Creek, GA"	place	79352
1600000US0613210	"Chino, CA"	place	79342
0500000US54081	"Raleigh County, WV"	county	78993
8600000US60625	60625 ZIP Code	zip_code	78966
0500000US39145	"Scioto County, OH"	county	78952
310M200US39020	Portsmouth Micro Area (OH)	msa	78952
1600000US1823278	"Fishers, IN"	place	78927
8600000US75070	75070 ZIP Code	zip_code	78837
310M200US36020	Oak Harbor Micro Area (WA)	msa	78806
0500000US53029	"Island County, WA"	county	78806
8600000US60608	60608 ZIP Code	zip_code	78794
0500000US37109	"Lincoln County, NC"	county	78761
0500000US29043	"Christian County, MO"	county	78724
1600000US4848768	"Mission, TX"	place	78707
8600000US79912	79912 ZIP Code	zip_code	78697
0500000US48213	"Henderson County, TX"	county	78636
310M200US11980	Athens Micro Area (TX)	msa	78636
1600000US5566000	"Racine, WI"	place	78548
8600000US77479	77479 ZIP Code	zip_code	78289
1600000US0639496	"Lake Forest, CA"	place	78253
1600000US0660102	"Redwood City, CA"	place	78241
1600000US4105800	"Bend, OR"	place	78128
8600000US92509	92509 ZIP Code	zip_code	78117
0500000US16083	"Twin Falls County, ID"	county	78067
1600000US1652120	"Meridian, ID"	place	78061
0500000US45057	"Lancaster County, SC"	county	77946
0500000US18005	"Bartholomew County, IN"	county	77930
310M200US18020	Columbus Metro Area (IN)	msa	77930
1600000US1239425	"Largo, FL"	place	77898
0500000US40119	"Payne County, OK"	county	77897
310M200US44660	Stillwater Micro Area (OK)	msa	77897
8600000US92126	92126 ZIP Code	zip_code	77860
1600000US3650617	"New Rochelle, NY"	place	77820
310M200US17060	Chillicothe Micro Area (OH)	msa	77802
0500000US39141	"Ross County, OH"	county	77802
310M200US42620	Searcy Micro Area (AR)	msa	77767
0500000US05145	"White County, AR"	county	77767
1600000US0650258	"Napa, CA"	place	77698
0500000US18085	"Kosciusko County, IN"	county	77527
310M200US47700	Warsaw Micro Area (IN)	msa	77527
8600000US10029	10029 ZIP Code	zip_code	77454
1600000US4822660	"Edinburg, TX"	place	77415
8600000US37211	37211 ZIP Code	zip_code	77379
8600000US10462	10462 ZIP Code	zip_code	77369
1600000US3410000	"Camden, NJ"	place	77356
310M200US39500	Quincy Micro Area (IL-MO)	msa	77345
310M200US16220	Casper Metro Area (WY)	msa	77343
0500000US56025	"Natrona County, WY"	county	77343
310M200US43740	Somerset Micro Area (PA)	msa	77341
0500000US42111	"Somerset County, PA"	county	77341
8600000US91910	91910 ZIP Code	zip_code	77320
1600000US1706613	"Bloomington, IL"	place	77293
1600000US1301052	"Albany, GA"	place	77196
8600000US91706	91706 ZIP Code	zip_code	77192
8600000US00956	00956 ZIP Code	zip_code	77151
1600000US4810912	"Bryan, TX"	place	77139
0500000US36105	"Sullivan County, NY"	county	77134
1600000US1236100	"Kendall, FL"	place	77018
0500000US20103	"Leavenworth County, KS"	county	77002
1600000US0604982	"Bellflower, CA"	place	76989
8600000US90706	90706 ZIP Code	zip_code	76989
1600000US2964550	"St. Joseph, MO"	place	76984
1600000US2562535	"Somerville, MA"	place	76945
0500000US33005	"Cheshire County, NH"	county	76896
310M200US28300	Keene Micro Area (NH)	msa	76896
0500000US51165	"Rockingham County, VA"	county	76885
1600000US0404720	"Avondale, AZ"	place	76872
1600000US2534550	"Lawrence, MA"	place	76820
1600000US2707966	"Brooklyn Park, MN"	place	76781
1600000US1243975	"Melbourne, FL"	place	76768
0500000US39043	"Erie County, OH"	county	76634
310M200US41780	Sandusky Micro Area (OH)	msa	76634
8600000US90255	90255 ZIP Code	zip_code	76620
8600000US91335	91335 ZIP Code	zip_code	76616
8600000US94544	94544 ZIP Code	zip_code	76542
1600000US0680854	"Tustin, CA"	place	76497
8600000US93257	93257 ZIP Code	zip_code	76470
1600000US5147672	"Lynchburg, VA"	place	76467
0500000US51680	"Lynchburg city, VA"	county	76467
0500000US35061	"Valencia County, NM"	county	76461
1600000US1254200	"Palm Coast, FL"	place	76455
8600000US19120	19120 ZIP Code	zip_code	76430
1600000US1216725	"Deerfield Beach, FL"	place	76330
0500000US29031	"Cape Girardeau County, MO"	county	76322
0500000US41059	"Umatilla County, OR"	county	76306
0500000US29051	"Cole County, MO"	county	76228
0500000US48291	"Liberty County, TX"	county	76013
0500000US28035	"Forrest County, MS"	county	75991
1600000US1718823	"Decatur, IL"	place	75982
1600000US4269000	"Scranton, PA"	place	75982
0500000US48099	"Coryell County, TX"	county	75966
8600000US66062	66062 ZIP Code	zip_code	75938
1600000US0603666	"Baldwin Park, CA"	place	75933
0500000US41053	"Polk County, OR"	county	75930
1600000US4147000	"Medford, OR"	place	75902
0500000US26159	"Van Buren County, MI"	county	75897
310M200US40260	Roanoke Rapids Micro Area (NC)	msa	75896
1600000US5335940	"Kirkland, WA"	place	75835
0500000US26037	"Clinton County, MI"	county	75802
0500000US05069	"Jefferson County, AR"	county	75782
1600000US0523290	"Fayetteville, AR"	place	75602
8600000US87121	87121 ZIP Code	zip_code	75581
310M200US25740	Helena Micro Area (MT)	msa	75577
1600000US0613214	"Chino Hills, CA"	place	75551
8600000US91709	91709 ZIP Code	zip_code	75551
1600000US1702154	"Arlington Heights, IL"	place	75492
8600000US75034	75034 ZIP Code	zip_code	75490
1600000US0649670	"Mountain View, CA"	place	75477
0500000US53041	"Lewis County, WA"	county	75419
310M200US16500	Centralia Micro Area (WA)	msa	75419
1600000US2472450	"Silver Spring, MD"	place	75386
1600000US7232522	"Guaynabo, PR"	place	75307
0500000US47001	"Anderson County, TN"	county	75263
0500000US21029	"Bullitt County, KY"	county	75250
310M200US22300	Findlay Micro Area (OH)	msa	75239
0500000US39063	"Hancock County, OH"	county	75239
0500000US18043	"Floyd County, IN"	county	75120
8600000US78660	78660 ZIP Code	zip_code	75038
1600000US4206088	"Bethlehem, PA"	place	75030
8600000US92553	92553 ZIP Code	zip_code	75024
1600000US3615000	"Cheektowaga, NY"	place	75002
1600000US5335275	"Kennewick, WA"	place	74969
1600000US1724582	"Evanston, IL"	place	74937
8600000US10452	10452 ZIP Code	zip_code	74931
8600000US10458	10458 ZIP Code	zip_code	74859
1600000US0600562	"Alameda, CA"	place	74818
1600000US2642160	"Kalamazoo, MI"	place	74812
8600000US77584	77584 ZIP Code	zip_code	74761
8600000US11218	11218 ZIP Code	zip_code	74758
8600000US96797	96797 ZIP Code	zip_code	74752
8600000US22193	22193 ZIP Code	zip_code	74742
0500000US48021	"Bastrop County, TX"	county	74730
8600000US28269	28269 ZIP Code	zip_code	74667
8600000US11235	11235 ZIP Code	zip_code	74630
8600000US11223	11223 ZIP Code	zip_code	74606
8600000US93550	93550 ZIP Code	zip_code	74561
0500000US72135	"Toa Alta Municipio, PR"	county	74561
1600000US0681344	"Upland, CA"	place	74487
310M200US49220	Wisconsin Rapids Micro Area (WI)	msa	74469
0500000US55141	"Wood County, WI"	county	74469
0500000US45073	"Oconee County, SC"	county	74419
310M200US42860	Seneca Micro Area (SC)	msa	74419
0500000US24001	"Allegany County, MD"	county	74394
8600000US77429	77429 ZIP Code	zip_code	74313
1600000US4965330	"St. George, UT"	place	74301
1600000US1768003	"Schaumburg, IL"	place	74292
0500000US12087	"Monroe County, FL"	county	74213
310M200US28580	Key West Micro Area (FL)	msa	74213
0500000US21047	"Christian County, KY"	county	74169
0500000US12089	"Nassau County, FL"	county	74163
8600000US95823	95823 ZIP Code	zip_code	74154
0500000US40145	"Wagoner County, OK"	county	74077
8600000US78572	78572 ZIP Code	zip_code	73998
0500000US72139	"Trujillo Alto Municipio, PR"	county	73970
310M200US24060	Glenwood Springs Micro Area (CO)	msa	73860
8600000US33012	33012 ZIP Code	zip_code	73805
1600000US1707133	"Bolingbrook, IL"	place	73799
1600000US1260950	"Riverview, FL"	place	73767
0500000US51015	"Augusta County, VA"	county	73726
0500000US12107	"Putnam County, FL"	county	73683
310M200US37260	Palatka Micro Area (FL)	msa	73683
8600000US77573	77573 ZIP Code	zip_code	73615
8600000US93535	93535 ZIP Code	zip_code	73606
0500000US22045	"Iberia Parish, LA"	county	73551
8600000US75211	75211 ZIP Code	zip_code	73530
310M200US34340	Mount Airy Micro Area (NC)	msa	73486
0500000US37171	"Surry County, NC"	county	73486
1600000US5114440	"Centreville, VA"	place	73476
8600000US60620	60620 ZIP Code	zip_code	73253
0500000US20161	"Riley County, KS"	county	73243
8600000US00953	00953 ZIP Code	zip_code	73236
8600000US85364	85364 ZIP Code	zip_code	73129
1600000US0950370	"New Britain, CT"	place	73112
0500000US53007	"Chelan County, WA"	county	73047
1600000US4806128	"Baytown, TX"	place	73043
1600000US3912000	"Canton, OH"	place	73027
1600000US5502375	"Appleton, WI"	place	72923
1600000US2688940	"Wyoming, MI"	place	72864
0500000US36053	"Madison County, NY"	county	72839
8600000US23464	23464 ZIP Code	zip_code	72834
1600000US2241155	"Lake Charles, LA"	place	72826
8600000US92592	92592 ZIP Code	zip_code	72760
8600000US60634	60634 ZIP Code	zip_code	72718
1600000US0668378	"San Ramon, CA"	place	72707
0500000US47141	"Putnam County, TN"	county	72702
8600000US11209	11209 ZIP Code	zip_code	72623
8600000US77379	77379 ZIP Code	zip_code	72579
0500000US06115	"Yuba County, CA"	county	72574
8600000US95630	95630 ZIP Code	zip_code	72462
1600000US0624638	"Folsom, CA"	place	72424
0500000US35031	"McKinley County, NM"	county	72373
310M200US23700	Gallup Micro Area (NM)	msa	72373
1600000US2674900	"Southfield, MI"	place	72331
1600000US3725580	"Gastonia, NC"	place	72300
8600000US94110	94110 ZIP Code	zip_code	72128
310M200US33500	Minot Micro Area (ND)	msa	72113
0500000US53027	"Grays Harbor County, WA"	county	72092
310M200US10140	Aberdeen Micro Area (WA)	msa	72092
1600000US0566080	"Springdale, AR"	place	72070
8600000US78577	78577 ZIP Code	zip_code	72047
8600000US63376	63376 ZIP Code	zip_code	71988
0500000US04001	"Apache County, AZ"	county	71978
8600000US93065	93065 ZIP Code	zip_code	71899
1600000US2751730	"Plymouth, MN"	place	71852
1600000US5303180	"Auburn, WA"	place	71846
8600000US10469	10469 ZIP Code	zip_code	71843
8600000US85225	85225 ZIP Code	zip_code	71828
8600000US10468	10468 ZIP Code	zip_code	71822
8600000US77083	77083 ZIP Code	zip_code	71810
1600000US2669035	"Rochester Hills, MI"	place	71737
310M200US38820	Port Angeles Micro Area (WA)	msa	71731
0500000US53009	"Clallam County, WA"	county	71731
8600000US60628	60628 ZIP Code	zip_code	71710
1600000US4857200	"Pharr, TX"	place	71634
8600000US77494	77494 ZIP Code	zip_code	71613
8600000US92805	92805 ZIP Code	zip_code	71568
8600000US91766	91766 ZIP Code	zip_code	71541
1600000US0657792	"Pleasanton, CA"	place	71488
8600000US91402	91402 ZIP Code	zip_code	71486
8600000US99301	99301 ZIP Code	zip_code	71473
8600000US60505	60505 ZIP Code	zip_code	71433
8600000US33186	33186 ZIP Code	zip_code	71426
310M200US24640	Greenfield Town Micro Area (MA)	msa	71408
0500000US25011	"Franklin County, MA"	county	71408
8600000US80013	80013 ZIP Code	zip_code	71261
0500000US23003	"Aroostook County, ME"	county	71230
0500000US13031	"Bulloch County, GA"	county	71190
310M200US44340	Statesboro Micro Area (GA)	msa	71190
1600000US4454640	"Pawtucket, RI"	place	71163
8600000US89110	89110 ZIP Code	zip_code	71150
1600000US1077580	"Wilmington, DE"	place	71143
0500000US01049	"DeKalb County, AL"	county	71076
8600000US60085	60085 ZIP Code	zip_code	70997
310M200US23180	Frankfort Micro Area (KY)	msa	70965
8600000US93274	93274 ZIP Code	zip_code	70820
1600000US5584250	"Waukesha, WI"	place	70775
8600000US93727	93727 ZIP Code	zip_code	70774
8600000US60641	60641 ZIP Code	zip_code	70730
8600000US75228	75228 ZIP Code	zip_code	70699
8600000US94587	94587 ZIP Code	zip_code	70687
1600000US0681204	"Union City, CA"	place	70687
0500000US40101	"Muskogee County, OK"	county	70657
310M200US34780	Muskogee Micro Area (OK)	msa	70657
8600000US10466	10466 ZIP Code	zip_code	70609
8600000US77450	77450 ZIP Code	zip_code	70538
0500000US18059	"Hancock County, IN"	county	70466
8600000US10463	10463 ZIP Code	zip_code	70420
0500000US26073	"Isabella County, MI"	county	70400
310M200US34380	Mount Pleasant Micro Area (MI)	msa	70400
8600000US10457	10457 ZIP Code	zip_code	70282
1600000US0644574	"Lynwood, CA"	place	70257
0500000US40037	"Creek County, OK"	county	70246
8600000US07055	07055 ZIP Code	zip_code	70215
1600000US3456550	"Passaic, NJ"	place	70172
8600000US90022	90022 ZIP Code	zip_code	70147
0500000US40125	"Pottawatomie County, OK"	county	70144
310M200US43060	Shawnee Micro Area (OK)	msa	70144
8600000US90262	90262 ZIP Code	zip_code	70137
0500000US55097	"Portage County, WI"	county	70136
310M200US44620	Stevens Point Micro Area (WI)	msa	70136
1600000US4548535	"Mount Pleasant, SC"	place	70131
1600000US7252431	"Mayagüez, PR"	place	70071
8600000US85032	85032 ZIP Code	zip_code	70008
0500000US39013	"Belmont County, OH"	county	69990
1600000US1851876	"Muncie, IN"	place	69989
8600000US93536	93536 ZIP Code	zip_code	69988
8600000US92703	92703 ZIP Code	zip_code	69952
0500000US13013	"Barrow County, GA"	county	69933
8600000US94536	94536 ZIP Code	zip_code	69921
0500000US26155	"Shiawassee County, MI"	county	69910
310M200US37020	Owosso Micro Area (MI)	msa	69910
8600000US21234	21234 ZIP Code	zip_code	69893
1600000US0602364	"Apple Valley, CA"	place	69785
8600000US11375	11375 ZIP Code	zip_code	69757
1600000US0656700	"Perris, CA"	place	69743
0500000US45047	"Greenwood County, SC"	county	69727
1600000US1380508	"Warner Robins, GA"	place	69695
0500000US18053	"Grant County, IN"	county	69671
310M200US31980	Marion Micro Area (IN)	msa	69671
8600000US33024	33024 ZIP Code	zip_code	69630
0500000US19049	"Dallas County, IA"	county	69526
8600000US97007	97007 ZIP Code	zip_code	69469
1600000US3734200	"Jacksonville, NC"	place	69415
1600000US1938595	"Iowa City, IA"	place	69314
